AxisX,AxisY,AxisZ
-4.68E-05,-0.002466217,-0.998711421
-0.001608569,-0.001608409,-1.000932949
-0.023137462,-0.000403579,-0.999684297
0.007121683,-0.001998322,-0.996547347
-0.01349358,-0.004505459,-0.99452882
-0.020900237,-0.004840784,-1.000634192
-0.000987768,-0.003838709,-0.999871978
0.011451669,-0.002403831,-0.993870022
-0.019853857,-0.005293082,-1.003863068
-0.002483156,-0.0020958,-1.001358104
-0.002506582,0.001413413,-0.998259455
-0.01648045,-0.000887071,-1.003135326
-0.010690216,-0.000602435,-0.989407816
-0.011447671,0.000524412,-0.996834613
-0.008246058,-0.003986876,-0.999017839
-0.014852313,-0.008919269,-1.000243509
-0.001901399,-0.000871474,-1.005050436
-0.008210919,-0.006131394,-0.999523428
0.004384694,-0.002579291,-1.006053954
-0.023684079,-0.006599289,-0.999780053
-0.009882004,-0.008006874,-0.996849934
-0.004696954,-0.006607088,-0.987538668
-0.009760968,-0.007866505,-0.992368576
-0.016195428,-0.006708465,-1.001178083
0.008312526,-0.002068506,-1.005739876
-0.014005057,-0.004673122,-1.004299713
-0.019935849,-0.003651551,-0.999293615
-0.001198606,0.000115004,-0.998056453
-0.007722868,-0.003569669,-0.994930993
-0.01500068,-0.004423578,-0.9959077
-0.020634738,-5.66E-05,-0.995689377
-0.017964124,-0.007067184,-0.998435645
-0.013431109,-0.006252267,-1.00407756
-0.005977599,-0.006365342,-1.000469492
-0.020267724,-0.003136866,-1.008581899
0.008250056,0.001670755,-1.001227876
-0.021536655,-0.000259312,-0.996547347
-0.002857978,0.000317759,-1.003794124
-0.015820606,-0.000251514,-1.000492474
0.000417818,-0.002364839,-0.989802328
-0.022829014,-0.006802044,-0.997324881
-0.007109876,-0.003148564,-1.011872059
-0.010537945,-0.006057311,-1.001909655
-0.006512502,-0.001050834,-1.003192779
-0.014836695,0.000594597,-1.005624969
-0.006668678,0.001390018,-0.99833989
-0.00843347,0.004653586,-0.995597452
-0.013271029,0.006708425,-0.996374987
-0.009952284,-0.001050834,-1.005881594
-0.01740189,-0.0065525,-1.003495367
-0.001186893,-0.003690542,-0.998673119
-0.015937738,-0.004166235,-1.004548677
-0.004888269,-0.003530678,-0.998159869
-0.007562787,-0.003086178,-1.000795061
-0.000347446,-0.00472381,-0.998826328
-0.028150719,0.000816847,-0.996620121
0.013521004,0.000407439,-0.994578613
-0.024894444,-0.000793492,-0.994957805
-0.010104556,0.000660882,-1.010960466
-0.00583704,-0.004868078,-1.003104684
0.001417346,-0.005105924,-0.999699618
-0.013802028,-0.006201579,-1.007735421
-0.010881532,-0.007082781,-1.005218966
-0.009921048,-0.0052151,-0.995800454
-0.013536528,0.002357001,-0.998634817
-0.014020674,-0.000793492,-0.99556681
-0.013353021,-0.003175857,-0.999056141
0.008004078,-0.000910466,-1.004112032
-0.016097818,-0.001105422,-1.000063489
-0.004486116,-0.006805943,-1.000672494
-0.010202166,-0.011247047,-1.002449716
0.003268034,-0.010459423,-0.994946314
-0.026011104,0.000762259,-1.000128603
-0.002713515,-0.003405906,-0.998994857
-0.010049894,-0.005425653,-1.007835006
-0.003541249,-0.003015993,-0.99765045
-0.019974893,-0.004868078,-0.998983367
0.01229502,-0.004053161,-0.99555915
-0.014879644,-0.002111396,-1.002974457
-0.005360703,-0.005027942,-1.003954993
-0.011096275,-0.008927067,-1.001101479
-0.001952156,-0.006076807,-0.991112264
-0.011576516,-0.004988951,-0.998159869
-0.022083272,-0.003764625,-1.003472385
0.000191362,-0.007792422,-0.995984304
-0.013759079,-0.006275662,-1.000484813
-0.013692704,-0.007648154,-0.997811319
-0.008413948,-0.00494606,-1.004269071
-0.002112237,-0.004154538,-1.005858613
-0.01740189,0.00039964,-0.99418027
0.00276827,0.000688176,-1.002438226
-0.015191996,-0.004244218,-1.007957573
0.000671604,-0.005866254,-0.991200359
-0.025566002,-0.007772926,-1.007314096
-0.001827215,-0.009063537,-1.00389754
0.001928823,-0.003795818,-0.995287204
-0.00547393,-0.005593315,-0.992732447
-0.025070143,-0.002017817,-1.00217394
-0.003513919,-0.002739155,-0.991545079
-0.018108587,-0.002080203,-0.993682342
-0.022083272,-0.00124579,-1.005356854
0.00178436,-0.005897447,-1.000055829
-0.004724284,-0.009008949,-1.001277669
-0.012337876,-0.007999075,-1.003135326
-0.014048005,-0.002255664,-1.003277044
-0.000691033,-0.003515081,-1.002419075
-0.007090354,0.005515293,-1.00442994
-0.008406139,0.000949417,-0.991319096
-0.016691288,0.001904703,-1.011056222
-0.00169837,-0.001686392,-0.991529758
-0.011963053,0.000504917,-0.995501696
-0.009425189,-0.000812988,-1.001714314
-0.012810309,-0.005963732,-1.004498884
-0.010537945,-0.008178435,-1.001710484
-0.018370182,-0.005640105,-0.998841649
-0.008347573,-0.004318301,-0.986784114
-0.016644435,-0.004220823,-0.993161432
-0.016011921,-0.006743557,-0.995720019
-0.003837984,-0.009145418,-0.988806471
-0.004970262,-0.006798145,-0.995080372
-0.012857162,-0.009472945,-1.002560793
-0.007765816,-0.005355468,-1.001744956
-0.010662886,-0.003238243,-1.002813587
-0.004724284,-0.004037564,-1.004261411
-0.003365551,-0.002871726,-0.993758946
-0.018338947,0.002431085,-0.99869227
-0.010807349,-0.005850657,-0.998615666
-0.008019603,-0.003027691,-1.003399611
-0.011451575,-0.002169883,-0.985516311
-0.00859355,-0.004649727,-0.99973792
-0.004017587,-0.007293334,-0.999190199
-0.015785466,-0.001269185,-0.99695718
-0.009858578,-0.006751355,-0.994624576
-0.015395025,-0.007772926,-1.003889879
-0.010038181,-0.004922666,-0.997864942
-0.007566692,-0.008502062,-0.997439788
-0.020642547,-0.006295158,-1.004460582
-0.009038653,-0.005889649,-1.011347319
-0.008218728,-0.005815565,-0.986458546
-0.021200877,-0.004045362,-0.993280168
-0.001499245,-0.005296982,-0.998025812
0.001792169,-0.006236671,-0.986588773
-0.011221216,-0.002126993,-0.995199109
-0.01270489,-0.009547028,-1.004043088
-0.002393354,-0.006634382,-0.996876746
-0.005747239,-0.004111648,-0.999374049
-0.011806876,-0.007227049,-1.011676718
-0.020447326,-0.008045865,-1.011872059
-0.007613545,-0.002618283,-1.000059659
-0.002557339,-0.00454445,-0.985627388
-0.01565662,-0.00178387,-0.995888549
-0.012482339,-0.006677272,-0.994758634
-0.008718491,-0.008560549,-1.004000956
-0.008156257,-0.000376286,-1.005870103
-0.006399274,-0.005893548,-1.008344426
-0.011209502,-0.006739658,-1.003257893
-0.012509669,-0.008451374,-1.012615122
-0.009948379,-0.002325848,-1.001354273
-0.002553435,-0.002579291,-0.997190824
-0.002916545,0.000282667,-0.99399642
-0.021130597,-0.003951783,-0.993433377
0.000671604,-0.000610233,-0.997554695
-0.00370133,0.000329456,-1.008168236
-0.004786755,-0.004907069,-1.009872684
-0.016093914,-0.00548024,-1.011048561
-0.005364607,-0.003023792,-1.002767625
-0.008160161,-0.003351318,-1.002966796
-0.020416091,-0.00329673,-1.010094837
-0.012287118,-0.004435275,-0.999527258
-0.004310417,-0.004969455,-1.002365452
-0.011654605,-0.000333395,-0.999550239
-0.006649156,-0.000372386,-0.998646307
-0.004903887,-0.004653626,-0.997979849
-0.018124205,-0.002286857,-1.013358184
-0.000964342,-0.002415528,-0.993900664
-0.013435014,-0.009625011,-0.999753241
-0.011842016,-0.006872228,-1.001220216
-0.011924009,-0.003791919,-0.995877058
-0.00991324,0.000391842,-0.999956243
-0.022883675,9.16E-05,-1.015583543
0.013751363,-0.002571493,-0.997849622
-0.023863681,-0.003550173,-0.993257187
-0.003029772,0.000699873,-0.996240929
-0.010358342,-0.006876127,-1.003120005
-0.012318354,-0.006735759,-0.996662253
-0.003943403,-0.002961406,-0.993157601
-0.006477363,-0.007901597,-1.002511
-0.004329939,-0.004883674,-0.999094443
-0.008492036,-0.001175606,-0.997811319
-0.020720635,-0.001319874,-0.998098586
-0.018393609,-0.003304529,-1.015744412
-0.006961509,-0.001218497,-0.999347238
-0.009596983,-0.004517157,-0.990664128
-0.00662573,-0.003472191,-0.992751598
-0.015801083,-0.001347168,-1.003859238
0.009511179,0.001503093,-0.98949208
-0.016043157,-0.00187355,-1.003135326
-0.002498773,-0.005760977,-1.000634192
-0.008316338,-0.003546274,-1.002350131
-0.014305696,-0.004560047,-1.009715645
-0.020966612,-0.008498163,-1.002488019
0.001104993,-0.007496088,-0.992885656
-0.016535112,-0.005445148,-1.000339265
-0.000929202,-0.002384335,-0.999657486
-0.016761567,-0.002770348,-0.999197859
-0.004119102,-0.003327923,-0.999967733
0.002186514,7.99E-05,-0.999442993
-0.022473713,-0.004790095,-1.004000956
-0.00554421,-0.006166487,-1.002150959
-0.002100524,-0.002871726,-1.00684681
-0.012728316,-0.005059135,-0.998205832
-0.00912455,-0.006084605,-1.000209037
0.000328017,-0.001276983,-0.994264535
-0.012681463,-0.001085926,-0.997891754
0.001171368,-0.003940086,-0.998634817
-0.015543393,-0.004209126,-1.008509125
9.38E-05,-0.005152714,-1.004667414
-0.011471098,-0.007149066,-1.00442994
-0.005493452,-0.010307357,-1.00128916
-0.005462217,-0.009258493,-1.003365139
-0.005462217,-0.001491435,-1.00269102
-0.0051811,-0.000696014,-1.001587917
0.001721889,0.001616167,-1.001940297
-0.017585397,0.001748738,-1.009838212
-0.0104989,0.002563655,-0.999148066
-0.013497484,-0.000157935,-1.001932637
0.003244608,-0.000325597,-1.002848059
-0.00422452,-0.006057311,-0.995601282
-0.013563859,-0.006872228,-1.000159245
0.006813235,-0.003554073,-1.003066382
7.42E-05,0.000508816,-0.995333167
-0.005075681,0.002173742,-1.00285572
-0.01382155,-0.001031339,-1.010968127
-0.001530481,-0.005055236,-1.012144005
-0.023820733,-0.004329999,-1.004349506
0.003541343,-0.007242645,-0.997236786
-0.007109876,-0.003838709,-0.989231625
0.004501826,0.000551706,-1.000963591
-0.010112364,0.000988408,-1.007739251
0.003295365,0.000157895,-0.993728304
-0.007672111,0.005390521,-1.007789044
-0.001905303,0.002236128,-1.000760589
-0.013716131,0.001503093,-1.006789356
-0.00912455,0.000524412,-1.003522178
-0.021060318,-0.001986624,-0.998577363
0.0071373,-0.002922414,-0.995942172
0.00621586,0.000840241,-0.991430172
-0.016160289,0.001078088,-1.000335435
0.003568673,-0.003862104,-1.011730341
-0.01063165,-0.001035238,-1.00390903
-0.000409916,-0.006720162,-1.011512018
-0.011779546,-0.002150388,-1.008612541
-0.00206148,-0.004314402,-0.997692582
-0.001717892,-0.008463071,-0.999465975
-0.002744751,-0.00508253,-1.001208725
-0.014196373,-0.002247866,-1.003675387
0.006340801,-0.001639602,-0.993839381
-0.008905903,0.000828544,-1.000557587
0.000269451,0.001655159,-0.999155727
-0.012251979,-0.005129319,-1.008976412
7.81E-05,-0.006080706,-0.995340827
-0.004482211,-0.005488039,-0.999171048
-0.008019603,-0.0074454,-0.999247652
-0.00922216,-0.007102277,-0.99487354
0.006403272,-0.002988699,-0.994609255
-0.018928512,-0.000633628,-1.003541329
-0.003248419,-0.001986624,-1.010029723
-0.004154241,-0.001807265,-0.998918253
-0.014020674,-0.002329747,-1.013955699
-0.000964342,-0.000809088,-1.003449404
-0.00304539,-0.006318552,-0.993613398
0.000609134,-0.006232772,-0.99695335
-0.004864843,-0.000345093,-1.010987278
-0.005911224,-0.001132716,-0.991862987
-0.008757536,0.005967591,-1.001277669
0.00611825,0.002345304,-0.998232644
-0.031672493,-0.003764625,-1.016138925
0.003240703,-0.003530678,-1.002204582
-0.011760024,-0.004275411,-0.997321051
-0.002783795,-0.007999075,-1.002614416
-0.014485299,-0.003507283,-1.004636772
0.005762949,-0.00169419,-1.001568766
-0.007953228,0.001214558,-1.007321757
-0.012224648,0.005441209,-1.004449091
-0.015906502,0.003444857,-1.003571971
-0.002045862,-0.00066872,-1.001633879
-0.01582451,-0.002727458,-1.003445574
-0.023758262,-0.003093976,-1.010098667
0.002569145,-0.002107497,-0.993383584
0.004349555,0.004216884,-1.00389371
-0.014274461,0.003893257,-1.003108514
-0.009573556,0.004614595,-1.00164537
-0.006887325,0.001526488,-0.995474885
-0.014024579,-0.002688467,-1.016043169
-0.000976055,-0.007047689,-0.992050668
-0.019162777,0.000111105,-1.003307686
0.011420433,-0.015009702,-0.996562667
-0.022149647,-0.007008698,-1.008612541
-0.001557811,-0.001830659,-1.010274857
-0.016566347,-0.003012094,-0.992935449
-0.00025374,0.000348952,-0.99400025
-0.019420468,-0.00182676,-1.002066694
-0.001280599,-0.00463413,-1.009700324
-0.003580294,-0.006033916,-1.003771142
-0.010131886,-0.006470618,-1.009022375
-0.008983991,-0.010978007,-1.001166593
-0.008464705,0.002996458,-1.002583774
-0.006410988,-0.001877449,-0.994655218
-0.021450759,0.004345555,-0.998657798
0.003963018,-0.000255413,-1.001231706
-0.023438101,-0.001534326,-1.007000018
-0.003025868,-0.006517408,-0.99799517
-0.007718964,-0.004259814,-1.006042463
-0.001300121,-0.008794497,-0.998270946
-0.001261077,-0.007379114,-1.0039052
-0.015738613,-0.000996246,-1.002227564
-0.006114253,-0.000965053,-0.996114532
-0.004630579,-0.005246293,-0.994950145
-0.022770448,-0.005991026,-1.005946708
0.005130436,-0.006934614,-1.006544222
-0.014918688,-0.004080455,-0.997711734
0.00539984,-0.004021968,-1.012258911
-0.010088938,-0.00423642,-1.002698681
-0.007992272,0.000415237,-1.007011509
-0.007094259,5.65E-05,-0.998485438
-0.011842016,0.004173994,-1.001331292
-0.016519494,-0.003394208,-0.989771686
-0.004568108,0.001834518,-1.009018545
-0.006555451,-0.004298806,-0.993322301
-0.025038907,-0.00392449,-1.007700949
-0.000753504,-0.006435526,-1.000174565
-0.004033205,-0.004731608,-1.000902307
-0.011994288,-0.000157935,-1.001771767
-0.017452647,-0.00481349,-1.005827971
-0.011763928,-0.000520553,-1.000205207
-0.00229184,-0.002965305,-1.002832738
-0.021036892,-0.004575643,-1.005004473
-0.01680842,-0.00320705,-1.001361934
-0.002002914,-0.001230194,-0.996237099
-0.011182171,-0.00178387,-0.998650138
-0.003822367,-0.002520804,-1.0052994
-0.010475474,0.001027399,-0.997554695
-0.003611529,0.000887031,-1.002733153
-0.007367567,-0.004088253,-0.994421574
-0.008855146,0.002481773,-1.010703842
-0.007558883,0.00151479,-0.998133058
0.007957225,-0.003632055,-1.013668432
-0.033257681,-0.007293334,-0.999607693
-0.005185004,0.00151479,-0.997106559
-0.005794092,0.00204897,-0.990461126
-0.029083872,-0.002700164,-1.011224752
0.004591628,-0.005671298,-1.001381085
-0.006871708,0.000766158,-1.002082015
-0.013727844,0.004797854,-0.99921701
-0.005755048,-0.000348992,-1.002828908
-0.012466721,0.00093382,-0.998661628
-0.007656493,-0.001483637,-1.000170735
-0.005563732,0.003292791,-1.004372487
-0.014735181,0.001893005,-1.005138531
-0.008031316,0.001483597,-0.99799517
-0.001218128,-0.005300881,-0.996309873
-0.014087049,-0.009355971,-1.008601051
-0.00816797,-0.003702239,-0.991188868
0.003662379,0.001506992,-1.000756759
-0.00902694,-0.005468543,-0.995543829
-0.007539361,-0.004762801,-1.011783964
-0.021481994,0.001066391,-1.002028392
-0.003201566,0.00075836,-1.009554775
-0.011931817,-0.006014421,-0.997876433
0.000234311,-0.000762299,-1.004690395
-0.019654732,-0.003456594,-0.994547971
-0.012267596,-0.000458167,-0.995321676
-0.006984935,-0.004216924,-0.996627781
0.003564769,0.001210658,-0.991548909
-0.008132831,0.003858164,-1.00408139
-0.001850642,-0.002723559,-1.00181007
-0.021993471,-0.006139193,-0.996011116
-0.001264981,-0.005378863,-0.992173235
-0.000499717,0.001795527,-0.995712358
-0.013056286,-0.002364839,-0.99504207
-0.002092715,-0.00721925,-0.999994545
-0.012868875,-0.007141268,-0.986899021
0.00477123,0.000579,-1.012775991
-0.010284158,-0.003277235,-1.009616059
0.001069854,-0.00436899,-1.000852514
-0.00222156,-0.002524704,-0.986964135
0.001714081,-0.001701988,-1.001312141
-0.016539016,-0.001565519,-1.000017526
-0.011537472,-0.002088002,-0.999079122
-0.015422356,-0.004758902,-0.997072087
-0.004708667,0.001269145,-1.0033728
-0.013138279,0.00044643,-1.002108827
-0.004872652,-0.001304277,-1.000818042
-0.01109237,-0.006412131,-1.003231081
0.003830269,-0.001366663,-0.996830783
-0.00675848,0.002785905,-0.996815462
-0.014485299,-0.00200612,-1.00407756
-0.005520783,-0.005086429,-0.997485751
-0.013470153,-0.004883674,-0.996964841
0.000737979,0.004240279,-1.00737921
-0.011326635,0.006603149,-1.005942877
-0.001034621,-0.002255664,-1.010918334
-0.013290551,-0.005924741,-0.990422824
0.000140605,0.004953819,-1.000871666
-0.009429093,-0.005530929,-1.002104997
-0.006895134,0.001573277,-1.001522803
0.004123099,0.001701948,-0.999871978
-0.007090354,-0.0025403,-1.003767312
-0.013977726,0.002766409,-1.007988215
-0.002623714,0.001760435,-1.003411102
-0.021466376,-0.001339369,-0.997596827
-0.0049156,0.004653586,-0.997225296
-0.008484227,-1.37E-05,-0.991077792
-0.015164665,-0.007320628,-0.99626774
-0.013462344,-0.007250443,-0.999933261
-0.000320115,-0.004727709,-0.997271258
-0.010299776,0.005445108,-1.011113675
-0.004290895,0.002544159,-0.999320426
-0.006922465,-0.002961406,-0.99643627
-0.018370182,-0.002657274,-1.005877764
0.014637664,0.000192987,-0.992839693
-0.020740157,0.001768233,-0.994203252
0.001675037,-0.001066431,-1.001327462
-0.021630361,-0.003557972,-0.998562043
-0.004396314,0.003561831,-1.006256956
-0.010479378,0.001136575,-1.010401254
0.004251944,0.005866214,-0.999312766
-0.004056631,-0.003366915,-0.999856657
-0.005961981,-0.00771054,-0.990982036
0.001101089,-0.004910968,-0.989568685
-0.008515462,-0.007340123,-1.000212868
-0.017491691,-0.005924741,-0.999986885
-0.004119102,-0.004571744,-0.997393825
-0.01155309,-0.000875374,-1.011837587
-0.007718964,-0.003881599,-0.99538296
-0.005060063,-0.001109321,-1.002656548
-0.009753159,-0.00472381,-1.00095593
-0.001206415,0.002169843,-0.999282124
-0.007309001,-0.001191203,-0.991039489
-0.015024107,-0.004462569,-0.994747143
-0.001881877,-0.002828835,-1.004552507
-0.00521624,-0.002817138,-0.999810694
-0.033339674,0.003526739,-1.003097024
0.00555992,0.001031299,-1.000419699
-0.017659581,-0.00423642,-0.989629968
-0.013665374,0.000212482,-1.002074355
-0.007566692,-0.002684568,-1.00268336
-0.011494524,-0.001347168,-0.995149316
-0.012646324,-0.001978826,-0.998014321
0.004728282,-0.004832986,-0.996095381
-0.018116396,0.001822821,-0.998818667
-0.008624786,-0.000563444,-1.008524446
0.002229462,-0.001752677,-1.000159245
-0.033812107,-0.002208874,-1.002771455
-0.001592951,0.003214809,-1.004924039
-0.015246658,-0.004844683,-0.988883075
-0.02065426,-0.004111648,-0.996964841
-0.016839655,-0.003721735,-0.997512562
-0.004899983,0.001893005,-0.998784195
-0.017155912,-0.000274908,-1.00130448
-0.009686784,-0.001312076,-0.996164325
-0.01070193,0.000352851,-1.006046293
-0.013567763,-0.0052151,-0.999488956
-0.016074392,-0.003331822,-1.001553445
-0.007273861,-0.004965556,-0.999695788
-0.021809964,-0.006829338,-0.992671163
-0.001815502,-0.002684568,-0.994934824
-0.025011577,0.005187766,-1.009432208
-0.011693649,0.002056769,-1.00685447
-0.007910279,0.007484351,-1.003774973
-0.010604319,0.002637738,-1.004652093
-0.020412187,0.002707922,-0.995677886
-0.010096747,5.83E-06,-1.000484813
0.002030337,-0.002520804,-0.98878349
-0.025097474,-0.002267361,-0.993774267
-0.009706306,0.003807476,-1.004066069
-0.023984718,0.002423286,-0.992318783
-0.007918088,0.004006331,-1.002449716
-0.015609768,-0.00129258,-1.010477859
-0.013602903,-0.0003139,-0.998378192
-0.003377264,-0.001662997,-0.999875808
-0.006235289,-0.005862355,-0.995011428
-0.009378336,-0.005624508,-0.990135557
0.003061101,-0.003487787,-0.997753866
-0.011908391,0.002883383,-1.008727448
-0.010334915,0.000684276,-1.004399299
-0.010174835,0.002384295,-1.003142986
-0.012064567,-0.003261638,-1.00563263
-0.010912767,4.48E-05,-1.001752616
-0.008183588,-0.00806926,-0.997834301
-0.013388161,-0.00347609,-0.988871585
0.004451069,-0.003604761,-0.991081622
-0.008488132,0.002290716,-0.995053561
-0.012185604,0.006256126,-0.997332542
0.001034714,-0.00124969,-0.999255312
-0.015383312,-0.004294906,-1.015223502
-0.006754575,-0.002544199,-1.004529526
-0.009760968,-0.006146991,-0.994953975
-0.00412691,-0.006634382,-0.999649825
-0.012740029,-0.004014169,-0.992253669
0.003701423,0.001081987,-0.995685547
-0.005009306,0.004435235,-1.008455502
-0.002803317,0.00093772,-1.00286721
-0.005220144,-0.00316416,-1.001775598
-0.007558883,-0.001955431,-1.006770205
-0.00984296,-0.007550676,-0.998405004
-0.011244642,-0.011250946,-0.997596827
-0.007914184,-0.00360866,-1.001438538
-0.011654605,-0.002711862,-0.996669914
-0.009479851,0.003082238,-1.00234247
-0.004107388,-0.002068506,-0.998401173
-0.009339292,7.99E-05,-1.00078357
-0.005673055,-0.000407479,-1.006115237
-0.005118629,-0.00093776,-0.998508419
-0.010280254,-0.003854305,-1.005490911
-0.004611057,-0.005491938,-0.999837506
-0.009897622,-0.001935936,-1.001664521
0.005161671,0.003187515,-1.00580499
-0.008261676,0.003043247,-0.997363184
-0.014746894,-5.87E-06,-0.995344657
-0.014567291,0.00187351,-0.997014633
-0.001639804,-0.002286857,-0.99904082
-0.008191397,-0.006267864,-0.99574683
-0.007925897,-0.00650961,-1.01137796
0.000335825,-0.004743306,-0.999427672
-0.008285102,0.00508249,-1.00459081
0.003646761,0.001237952,-0.99348317
-0.006547642,0.000504917,-1.007482626
-0.00304539,0.003959542,-0.998508419
-0.01451263,-0.004922666,-0.992226858
-0.018143727,-0.003854305,-1.002932324
-0.006403179,-0.006985303,-1.002545472
-0.013817645,-0.004181832,-1.001894334
-0.006286047,-0.001717585,-0.998267116
0.002073286,0.005308639,-1.001909655
0.003697519,0.001300338,-1.002763794
-0.0040293,0.004513217,-0.990985866
-0.00475552,0.00048932,-0.997202314
-0.008757536,-0.003815314,-1.006609336
-0.016609295,-0.002637778,-1.003165968
-0.011678031,-0.008151141,-1.003587292
-0.011982575,0.001089786,-1.001541954
-0.008179683,0.001510891,-0.99608006
-0.006656965,0.002376497,-0.991234831
-0.006133775,-4.88E-05,-1.003598783
-0.00179598,-0.002879524,-0.992763089
-0.008210919,-0.003912792,-1.005579007
-0.009335388,-0.013914048,-0.993605737
-0.0154614,-0.010872731,-1.008030348
-0.012408155,-0.005429552,-1.001924976
-0.007394898,-0.003940086,-0.992200046
-0.010178739,-0.001436848,-0.990476447
-0.007906375,-0.002813239,-1.000232019
-0.010100651,-0.002481813,-0.996076229
0.000753597,-0.003019892,-0.990955225
-0.001881877,0.001222356,-1.005475591
-0.014297887,-0.007960084,-1.003108514
-0.009343196,-0.003218748,-1.00354899
-0.01037396,-0.002665072,-0.991694457
-0.022348772,0.000387943,-1.004046918
-0.010483283,0.001779931,-0.998707591
-0.009643836,-0.00797958,-0.990890111
-0.021692832,-0.005651802,-0.999630674
-0.011459384,-0.00450156,-0.998833988
-0.002908736,-0.008268115,-0.990817337
-0.008597455,-0.007433702,-0.999925601
-0.009062079,-0.001534326,-1.007861818
-0.002112237,0.002111356,-1.002997438
-0.004611057,-0.006295158,-0.99539828
-0.010393482,-0.005094227,-1.01137413
-0.005676959,-0.000391882,-0.996846104
-0.007344141,-0.003912792,-0.992935449
-0.005634011,-0.007956185,-0.996424779
-0.011756119,-0.003051085,-1.002380772
-0.018452175,-0.006049513,-1.009891835
-0.012337876,-0.006022219,-0.994819917
-0.014129998,-0.000271009,-1.004797642
-0.010740974,-0.003990775,-0.997091238
-0.001366495,-0.00173708,-0.999714939
-0.007676015,-0.006794246,-0.995750661
-0.018670822,-0.003760726,-1.015725261
-0.008456896,-0.000208623,-1.000615041
-0.019322857,-0.002279059,-0.999588542
-0.006504693,0.00178383,-1.006980867
-0.006535929,0.0010235,-1.000220528
-0.011775641,0.001596672,-0.994333479
-0.0096126,-0.008806194,-0.993747455
-0.009062079,0.000345053,-1.00634122
-0.002147377,0.004255875,-0.994379442
-0.009569652,-0.004333898,-1.001224046
-0.015660525,-0.004716012,-1.010470198
-0.015996304,-0.001230194,-1.010316989
-0.005052254,-0.005332074,-1.00268336
-0.021852912,-0.01172274,-1.007873309
-0.001292312,-0.006891724,-0.99817902
-0.007785339,-0.008490365,-0.998133058
-0.012158273,-0.009149317,-0.997600657
-0.010768304,-0.00869312,-1.003797954
-0.004650101,-0.003261638,-0.996095381
-0.015227136,0.003168019,-1.016487475
-0.012037236,-0.007999075,-1.005785838
-0.017241809,-0.00160451,-1.004889567
-0.006016643,-0.000777895,-0.995084202
-0.006106444,-0.003936187,-0.995065051
-0.011947435,-0.003725634,-0.996168155
-0.004189381,-0.00454445,-0.997987509
-0.010850297,-0.006244469,-1.013561186
-0.006621826,-0.008934865,-0.998994857
-0.014668806,-0.003776323,-1.001760277
-0.003158618,-0.007203654,-0.997516392
-0.022087177,-0.008131646,-1.006348881
-0.005122534,-0.01363721,-0.997861112
-0.006188437,-0.004329999,-1.001587917
-0.003428022,-0.003947884,-1.002798266
-0.025011577,-0.010260568,-1.00563263
-0.0040293,-0.002415528,-0.995091863
-0.012427677,-0.000352891,-1.003303856
-0.013887925,-0.005772675,-1.005333872
-0.016476546,-0.006302956,-1.002886362
-0.007726772,-0.005679096,-0.995156977
-0.001015099,-0.001795567,-0.994827578
-0.018694248,-0.004716012,-0.994141968
-0.011096275,-0.006556399,-1.000546097
-0.012529191,-0.004283209,-1.005061927
-0.012517478,-0.003390309,-1.007969064
-0.020505892,-0.005503635,-1.011305186
0.003435924,-0.005636205,-1.007601363
-0.013841072,-0.002571493,-1.005755197
-0.016437502,-0.009621111,-0.988316203
-0.010362246,-0.004466468,-0.99157572
-0.009233873,-0.000657023,-0.996126022
-0.019736724,0.000832443,-1.001928806
-0.005716003,-0.004848582,-1.006264616
-0.025835406,0.002181541,-1.013266259
-0.001003386,-0.001136615,-1.004858925
-0.02492568,-0.006458921,-1.001281499
0.002893211,-0.004532753,-0.9941841
-0.003595911,-0.002524704,-0.990920753
-0.012201221,-0.002867827,-1.002641227
-0.001612473,-0.007605264,-0.996964841
-0.0096126,0.000914325,-1.004682735
-0.015254467,0.002177641,-1.01205974
-0.020568363,-0.001483637,-1.002150959
-0.006325091,-0.005133218,-1.003242572
-0.011221216,0.000637487,-0.997064426
-0.005212335,-0.003795818,-0.995536168
-0.021333626,-0.008455273,-0.996543516
-0.004404123,-0.003043287,-0.99451733
-0.008136735,-0.002555897,-0.998006661
-0.015180283,-0.001339369,-0.999634504
-0.012412059,-0.000157935,-1.009941628
0.005251472,-0.002618283,-1.008195047
-0.011131414,-0.001039137,-0.997792168
-0.003658382,-0.004688718,-1.001204895
-0.012369111,0.003171918,-1.000986572
-0.009163594,-0.00017743,-0.995685547
-0.020919759,-0.004162336,-1.006107577
-0.003365551,0.000809048,-0.998906762
-0.004693049,0.004271472,-1.002419075
-0.009819534,0.00129254,-1.00859339
-0.000769121,-0.006470618,-0.993778097
-0.007266053,-0.006189881,-1.000917628
-0.007964941,-0.005831162,-0.997152521
-0.013294455,-0.003585266,-0.990047462
-0.014754703,-0.011044292,-1.004104372
-0.013278837,-0.004712113,-0.995654905
0.001081567,0.006119657,-0.996011116
-0.023418579,-0.000426974,-1.012944521
0.010975331,-0.003125169,-0.996072399
-0.004560299,-0.001124918,-1.003269384
-0.003228897,-0.005269688,-0.997493411
-0.003884837,-0.004291007,-0.989285248
-0.005063968,-0.002618283,-1.002959136
-0.006485171,-0.000824685,-0.99017386
-0.016503877,-0.00436899,-1.005008304
-0.021462472,-0.002793743,-1.009213886
